booking id,booking_date_time,gender,month,day_of_week,time_of_day,distance_travelled,time_taken,reason,toll,category,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings
1863628549,22-05-2018 21:40,Female,May,Tue,21:40:00,5,9,Late Night Ride,0,Prime,28.07,112.26,10.66,151,4
1532890235,19-02-2018 21:29,Female,February,Mon,21:29:00,7,48,Office to/from Home,0,Micro,34.2,136.8,13,184,1
1982921543,21-06-2018 22:56,Female,June,Thu,22:56:00,5,25,Late Night Ride,0,Micro,44.36,177.46,16.85,239,2
1519184498,15-02-2018 22:06,Male,February,Thu,22:06:00,30,88,Office to/from Home,35,Micro,87.56,385.24,35.02,507.82,3
1493606595,07-02-2018 21:22,Female,February,Wed,21:22:00,5,35,Office to/from Home,0,Mini,28.93,115.71,11,156,2
OSN_942373481,10-04-2018 22:20,Male,April,Tue,22:20:00,2,19.7,Late Night Ride,0,Mini,7.25,29,2.75,39,3
1925654072,07-06-2018 22:39,Female,June,Thu,22:39:00,5,5,Office to/from Home,0,Micro,17.5,70,6.65,94,5
1536224906,20-02-2018 23:38,Male,February,Tue,23:38:00,2,2,Office to/from Home,0,Prime,18.6,74.4,7.07,100.07,3
1590485106,09-03-2018 23:56,Female,March,Fri,23:56:00,4,16,Office to/from Home,0,Mini,23.28,93.12,8.86,125.26,3
1844915006,17-05-2018 21:27,Female,May,Thu,21:27:00,32,65,Office to/from Home,70,Mini,104.98,489.94,43.4,638,3
1692865070,10-04-2018 21:52,Male,April,Tue,21:52:00,50,104,Office to/from Home,35,Micro,160.59,677.38,62.78,900.75,5
1451396870,24-01-2018 21:22,Male,January,Wed,21:22:00,24,68,Office to/from Home,0,Micro,65.88,263.52,25.04,354,4
1644031086,26-03-2018 21:56,Male,March,Mon,21:56:00,5,33,Office to/from Home,0,Mini,35.55,142.19,13.51,191.25,5
1805367673,08-05-2018 22:06,Female,May,Tue,22:06:00,2,3,Office to/from Home,0,Mini,24.35,97.4,9.25,131,4
1646932120,27-03-2018 21:28,Female,March,Tue,21:28:00,12,45,Office to/from Home,0,Micro,49.44,197.77,18.79,266,2
1922122003,06-06-2018 21:56,Female,June,Wed,21:56:00,4,23,Office to/from Home,0,Micro,41.91,167.66,15.92,225,5
1609162016,15-03-2018 21:37,Female,March,Thu,21:37:00,15,69,Late Night Ride,0,Micro,56.13,224.53,21.33,301.99,3
1556214383,27-02-2018 03:54,Male,February,Tue,03:54:00,3,3,Office to/from Home,0,Micro,14.38,57.52,5.47,77.37,3
1962534023,17-06-2018 14:24,Male,June,Sun,14:24:00,5,48,Office Event,0,Mini,32.24,128.96,12.24,173,5
1679274337,06-04-2018 21:16,Female,April,Fri,21:16:00,11,47,Late Night Ride,0,Micro,36.99,147.95,14.06,199,5
1693069313,11-04-2018 00:11,Female,April,Wed,00:11:00,11,33,Office to/from Home,0,Micro,32.74,130.96,12.44,176.14,5
1867002973,23-05-2018 21:47,Male,May,Wed,21:47:00,17,56,Office to/from Home,0,Mini,52.08,208.32,19.79,280,2
1587315176,09-03-2018 00:37,Female,March,Fri,00:37:00,1,2,Office to/from Home,0,Mini,15.4,61.6,5.85,82.85,5
1952308839,15-06-2018 01:02,Female,June,Fri,01:02:00,31,46,Office to/from Home,70,Micro,77.2,378.8,32.84,489,4
2005715240,28-06-2018 00:46,Male,June,Thu,00:46:00,5,4,Office to/from Home,0,Prime,26,104,9.88,140,4
1844945729,17-05-2018 21:41,Male,May,Thu,21:41:00,30,76,Office to/from Home,35,Micro,216.03,899.12,83.85,1199,1
1999331919,26-06-2018 02:29,Male,June,Tue,02:29:00,2,3,Office to/from Home,0,Mini,17.37,69.46,6.6,93,5
1849000998,18-05-2018 22:31,Female,May,Fri,22:31:00,2,3,Office to/from Home,0,Mini,18.4,73.61,6.99,99,1
1487628488,05-02-2018 21:26,Male,February,Mon,21:26:00,2,28,Office to/from Home,0,Micro,21.28,85.12,8.09,114,3
1555874945,26-02-2018 21:26,Male,February,Mon,21:26:00,20,83,Late Night Ride,35,Micro,60.95,278.79,24.91,364.65,3
OSN_999474783,15-05-2018 21:33,Female,May,Tue,21:33:00,34,95.17,Late Night Ride,0,Mini,76.44,305.76,29.05,411,4
1755454632,26-04-2018 21:56,Female,April,Thu,21:56:00,11,46,Late Night Ride,0,Mini,53.01,212.05,20.14,285,4
1860657276,22-05-2018 00:09,Female,May,Tue,00:09:00,4,5,Office to/from Home,0,Prime,24.05,96.2,9.14,129,1
1725610045,19-04-2018 21:38,Female,April,Thu,21:38:00,14,59,Airport/Station Ride,0,Prime Play,106.78,433.25,40.88,581,5
1519345847,16-02-2018 00:15,Male,February,Fri,00:15:00,4,4,Office to/from Home,0,Mini,20.97,83.89,7.96,112.82,3
1849216290,19-05-2018 00:59,Male,May,Sat,00:59:00,2,3,Office to/from Home,0,Micro,13.75,55.02,5.23,74,5
1539244788,21-02-2018 23:09,Female,February,Wed,23:09:00,1,2,Office to/from Home,0,Mini,16.95,67.79,6.44,91.18,3
1426706212,16-01-2018 23:21,Female,January,Tue,23:21:00,16,43,Office to/from Home,0,Micro,42.22,168.88,16.04,227,3
2000476019,26-06-2018 12:24,Female,June,Tue,12:24:00,16,62,Customer/Partner Visit,0,Micro,44.84,179.36,17.04,241,5
1914863526,04-06-2018 22:03,Male,June,Mon,22:03:00,13,54,Late Night Ride,0,Mini,71.68,286.72,27.24,386,4
1613257680,16-03-2018 23:23,Female,March,Fri,23:23:00,13,43,Late Night Ride,0,Prime,55.58,222.3,21.12,299,5
1952338388,15-06-2018 02:03,Male,June,Fri,02:03:00,31,51,Office to/from Home,0,Micro,79,315.98,30.02,425,2
1469254577,30-01-2018 22:19,Male,January,Tue,22:19:00,8,35,Office to/from Home,0,Mini,36.17,144.66,13.74,195,4
1972845749,19-06-2018 12:04,Female,June,Tue,12:04:00,19,48,Customer/Partner Visit,0,Micro,50.56,202.23,19.21,272,4
1545713506,24-02-2018 00:56,Male,February,Sat,00:56:00,15,42,Office to/from Home,0,Micro,35.16,140.64,13.36,189.16,1
1599883428,12-03-2018 22:17,Male,March,Mon,22:17:00,31,75,Office to/from Home,0,Mini,96.52,386.08,36.67,519.27,5
OSN_817117501,10-01-2018 21:50,Male,January,Wed,21:50:00,1,3.42,Office to/from Home,0,Mini,6.51,26.02,2.47,35,5
1982903389,21-06-2018 22:52,Female,June,Thu,22:52:00,7,33,Office to/from Home,0,Micro,52.23,208.92,19.85,281,5
1692747674,10-04-2018 20:51,Female,April,Tue,20:51:00,20,76,Office to/from Home,35,Micro,61.08,279.3,24.96,365,1
1429744052,18-01-2018 03:39,Female,January,Thu,03:39:00,3,3,Office to/from Home,0,Mini,19.46,77.85,7.39,105,4
1412189159,12-01-2018 00:10,Male,January,Fri,00:10:00,2,15,Office to/from Home,0,Prime,0,57.45,4.3,62,1
1902219953,02-06-2018 01:02,Male,June,Sat,01:02:00,1,2,Office to/from Home,0,Mini,16.91,67.66,6.42,91,4
1952112432,14-06-2018 22:34,Male,June,Thu,22:34:00,5,30,Late Night Ride,0,Mini,42.99,171.98,16.34,231,5
1448599951,24-01-2018 01:46,Female,January,Wed,01:46:00,9,21,Late Night Ride,0,Micro,25.29,101.16,9.62,136,2
1599886208,12-03-2018 22:19,Female,March,Mon,22:19:00,16,42,Office to/from Home,0,Micro,41.92,167.68,15.93,225.53,5
1605869208,15-03-2018 02:19,Male,March,Thu,02:19:00,8,27,Office to/from Home,0,Mini,34.4,137.59,13.07,185.06,4
1392438493,04-01-2018 22:14,Male,January,Thu,22:14:00,9,49,Office to/from Home,0,Micro,47.69,190.78,18.12,257,5
1656755380,30-03-2018 21:42,Male,March,Fri,21:42:00,11,55,Office to/from Home,0,Mini,52.97,211.9,20.13,285,3
1925783405,08-06-2018 01:21,Female,June,Fri,01:21:00,18,35,Office to/from Home,0,Micro,41.74,166.96,15.86,225,4
1703816786,14-04-2018 01:15,Male,April,Sat,01:15:00,7,19,Office to/from Home,0,Mini,28.68,114.72,10.9,154.3,5
1922361043,07-06-2018 01:49,Female,June,Thu,01:49:00,6,5,Late Night Ride,0,Micro,18.1,72.4,6.88,97,3
1715536612,17-04-2018 13:55,Female,April,Tue,13:55:00,28,69,Office to/from Home,70,Prime,101.21,474.84,41.96,618.01,3
1408814348,10-01-2018 20:44,Male,January,Wed,20:44:00,6,33,Late Night Ride,0,Prime,35.23,140.92,13.38,190,5
1583942084,07-03-2018 23:42,Male,March,Wed,23:42:00,4,5,Office to/from Home,0,Mini,22,88,8.36,118.36,3
1519233218,15-02-2018 22:39,Female,February,Thu,22:39:00,10,49,Office to/from Home,0,Mini,40.76,163.04,15.49,219.29,3
1561990951,28-02-2018 21:40,Male,February,Wed,21:40:00,11,61,Office to/from Home,0,Mini,45.6,182.4,17.33,245.33,4
1978631053,20-06-2018 21:18,Male,June,Wed,21:18:00,13,56,Office to/from Home,0,Micro,67.29,269.14,25.57,362,1
1669740000,03-04-2018 21:48,Female,April,Tue,21:48:00,13,50,Office to/from Home,0,Micro,49.27,197.09,18.72,265.08,1
1667069076,03-04-2018 00:19,Male,April,Tue,00:19:00,2,3,Office to/from Home,0,Micro,13.38,53.53,5.09,72,5
1561942181,28-02-2018 21:25,Female,February,Wed,21:25:00,31,80,Office to/from Home,60,Micro,91.02,424.08,37.58,552.68,4
OSN_1032406913,13-06-2018 01:30,Male,June,Wed,01:30:00,2,6.92,Late Night Ride,0,Play,12.01,48.03,4.56,65,5
1542089611,22-02-2018 21:42,Male,February,Thu,21:42:00,5,30,Office to/from Home,0,Mini,30.64,122.58,11.65,164.87,5
1925566389,07-06-2018 21:58,Female,June,Thu,21:58:00,2,4,Office to/from Home,0,Mini,23.42,93.68,8.9,126,2
1948673459,13-06-2018 23:53,Male,June,Wed,23:53:00,15,32,Office to/from Home,0,Micro,48.51,194.04,18.44,261,3
1587073713,08-03-2018 21:46,Male,March,Thu,21:46:00,20,59,Office to/from Home,0,Micro,52.8,211.2,20.06,284.06,4
1744922620,24-04-2018 12:38,Female,April,Tue,12:38:00,26,73,Customer/Partner Visit,0,Prime,111.99,447.97,42.56,603,3
1848958923,18-05-2018 22:09,Female,May,Fri,22:09:00,13,45,Office to/from Home,0,Mini,57.62,230.47,21.89,310,4
1890242426,30-05-2018 00:21,Female,May,Wed,00:21:00,27,47,Office to/from Home,0,Micro,79.56,318.24,30.23,428,4
1556163176,27-02-2018 01:19,Female,February,Tue,01:19:00,50,104,Office to/from Home,35,Micro,148.92,630.68,58.34,837.94,4
OSN_978791287,02-05-2018 21:27,Male,May,Wed,21:27:00,4,31.07,Late Night Ride,0,Play,21.4,85.58,8.13,115,3
1556209208,27-02-2018 03:37,Female,February,Tue,03:37:00,8,25,Office to/from Home,0,Mini,31.96,127.84,12.14,171.94,1
1801904447,07-05-2018 23:17,Female,May,Mon,23:17:00,9,30,Office to/from Home,0,Mini,37.92,151.67,14.41,204,2
1466523335,29-01-2018 21:42,Female,January,Mon,21:42:00,9,54,Office to/from Home,0,Mini,40.47,161.9,15.38,218,4
1474408832,01-02-2018 21:21,Male,February,Thu,21:21:00,8,47,Late Night Ride,0,Micro,38.2,152.82,14.52,206,1
1925486341,07-06-2018 21:33,Male,June,Thu,21:33:00,12,47,Office to/from Home,35,Micro,42.61,205.46,17.94,266,5
1454834885,25-01-2018 22:01,Male,January,Thu,22:01:00,11,29,Airport/Station Ride,0,Mini,54.32,317.26,25.64,397,5
1886795746,28-05-2018 22:37,Female,May,Mon,22:37:00,32,56,Office to/from Home,70,Mini,96.24,454.96,40.07,591,5
1721408191,18-04-2018 22:10,Male,April,Wed,22:10:00,1,3,Office to/from Home,0,Micro,19.5,78,7.41,105,4
1721345720,18-04-2018 21:53,Female,April,Wed,21:53:00,15,44,Late Night Ride,0,Micro,42.35,169.42,16.09,228,2
1562118831,28-02-2018 22:38,Female,February,Wed,22:38:00,3,5,Office to/from Home,0,Micro,15.4,61.6,5.85,82.85,4
1389827683,03-01-2018 22:28,Female,January,Wed,22:28:00,21,49,Office to/from Home,0,Prime,73.45,293.8,27.91,395,4
1941698533,11-06-2018 22:26,Female,June,Mon,22:26:00,9,42,Late Night Ride,0,Mini,54.16,216.65,20.58,291,4
1522494143,16-02-2018 23:01,Male,February,Fri,23:01:00,29,77,Office Event,0,Micro,105.2,420.8,39.98,565.98,3
1475162454,02-02-2018 09:41,Female,February,Fri,09:41:00,27,0,Office Event,0,SUV Rentals,229.8,919.2,87.32,1236,1
1975190624,20-06-2018 00:48,Female,June,Wed,00:48:00,5,5,Late Night Ride,0,Prime,26.21,104.83,9.96,141,5
1833865140,15-05-2018 00:02,Female,May,Tue,00:02:00,20,40,Office to/from Home,0,Prime,66.73,266.91,25.36,359,4
1519367676,16-02-2018 00:57,Male,February,Fri,00:57:00,7,7,Office to/from Home,0,Prime,30.71,122.84,11.67,165.22,3
1929762288,08-06-2018 22:01,Male,June,Fri,22:01:00,16,64,Office to/from Home,35,Micro,48.4,228.6,20.14,297,2
1577963278,05-03-2018 22:27,Female,March,Mon,22:27:00,20,73,Office to/from Home,35,Micro,55.83,258.3,22.97,337.1,5
1948594764,13-06-2018 22:59,Female,June,Wed,22:59:00,10,39,Office to/from Home,0,Micro,47.88,191.54,18.2,258,3
1999037848,25-06-2018 21:38,Female,June,Mon,21:38:00,4,9,Office to/from Home,0,Mini,29.17,116.66,11.08,157,4
1657190651,31-03-2018 05:08,Female,March,Sat,05:08:00,20,34,Office to/from Home,0,Micro,44.8,179.18,17.02,241,2
1650274720,28-03-2018 22:00,Female,March,Wed,22:00:00,15,57,Late Night Ride,0,Micro,63.93,255.74,24.3,343.97,2
1487744754,05-02-2018 22:09,Male,February,Mon,22:09:00,12,52,Office to/from Home,0,Micro,40.36,161.44,15.33,217,5
1833525768,14-05-2018 21:19,Male,May,Mon,21:19:00,28,68,Office to/from Home,0,Micro,86.88,347.52,33.02,467,5
1743501944,23-04-2018 22:44,Male,April,Mon,22:44:00,13,39,Office to/from Home,0,Mini,42.94,171.74,16.32,231,3
1922054260,06-06-2018 21:36,Male,June,Wed,21:36:00,10,40,Office to/from Home,0,Prime,44.9,179.6,17.06,242,1
1653823549,30-03-2018 00:08,Male,March,Fri,00:08:00,5,5,Late Night Ride,0,Micro,17.47,69.89,6.63,93.99,5
OSN_817065353,10-01-2018 21:08,Male,January,Wed,21:08:00,17,89.62,Office to/from Home,0,Mini,25,100.01,9.5,135,5
1941782335,11-06-2018 23:09,Female,June,Mon,23:09:00,2,5,Late Night Ride,0,Micro,20.13,80.53,7.65,108,5
1886589112,28-05-2018 21:17,Male,May,Mon,21:17:00,8,51,Office to/from Home,0,Prime,50.37,201.49,19.14,271,3
2012399656,29-06-2018 22:19,Male,June,Fri,22:19:00,10,47,Late Night Ride,0,Micro,71.75,286.99,27.27,386,4
1487935630,06-02-2018 00:37,Female,February,Tue,00:37:00,3,4,Office to/from Home,0,Mini,18.2,72.81,6.92,98,5
1781495166,03-05-2018 05:47,Female,May,Thu,05:47:00,4,4,Office to/from Home,0,Micro,24.91,99.63,9.46,134,3
1860442610,21-05-2018 21:44,Male,May,Mon,21:44:00,5,9,Office to/from Home,0,Micro,28.88,115.51,10.98,155,5
2005756899,28-06-2018 03:20,Male,June,Thu,03:20:00,9,30,Office to/from Home,0,Micro,29,115.98,11.02,156,4
2002281077,26-06-2018 21:48,Male,June,Tue,21:48:00,2,43,Office to/from Home,0,Micro,34.58,138.32,13.14,186,5
1743288521,23-04-2018 21:19,Female,April,Mon,21:19:00,5,35,Office to/from Home,0,Mini,30.36,121.45,11.53,163,5
1395347586,06-01-2018 03:24,Male,January,Sat,03:24:00,9,29,Office to/from Home,0,Mini,35.37,141.5,13.45,190,4
OSN_951034753,16-04-2018 21:30,Male,April,Mon,21:30:00,3,34.45,Office to/from Home,0,Mini,7.25,29,2.75,39,4
1599838109,12-03-2018 22:04,Female,March,Mon,22:04:00,21,40,Office to/from Home,0,Mini,57.97,231.9,22.04,311.91,4
1558976339,27-02-2018 23:25,Female,February,Tue,23:25:00,6,27,Late Night Ride,0,Micro,25.42,101.68,9.66,136.76,2
1929647349,08-06-2018 21:50,Female,June,Fri,21:50:00,18,52,Office to/from Home,0,Mini,80.48,321.94,30.59,433,4
2002376392,26-06-2018 22:25,Female,June,Tue,22:25:00,3,6,Office to/from Home,0,Micro,30.11,120.45,11.44,162,3
1455175785,26-01-2018 02:16,Female,January,Fri,02:16:00,1,2,Office to/from Home,0,Mini,16.48,65.94,6.27,89,4
1941866506,12-06-2018 00:50,Male,June,Tue,00:50:00,3,3,Office to/from Home,0,Micro,15.24,60.97,5.79,82,2
2012616145,29-06-2018 23:12,Female,June,Fri,23:12:00,10,42,Office to/from Home,0,Mini,54.65,218.58,20.77,294,4
1874988860,25-05-2018 21:23,Male,May,Fri,21:23:00,7,24,Late Night Ride,0,Micro,25.6,102.4,9.72,138,5
1717575439,18-04-2018 00:54,Female,April,Wed,00:54:00,6,6,Late Night Ride,0,Micro,19.12,76.48,7.26,102.86,5
1645557305,27-03-2018 14:37,Female,March,Tue,14:37:00,24,0,Office Event,0,Prime Play Rentals,179.8,719.2,68.32,967.32,3
1886622347,28-05-2018 21:20,Female,May,Mon,21:20:00,5,31,Late Night Ride,0,Prime,35.69,142.75,13.56,192,5
1559032540,28-02-2018 00:24,Female,February,Wed,00:24:00,7,27,Office to/from Home,0,Mini,31.2,124.8,11.86,167.86,3
1669647687,03-04-2018 21:17,Male,April,Tue,21:17:00,4,8,Office to/from Home,0,Prime,23.75,95,9.02,127.77,4
1580721724,06-03-2018 21:03,Male,March,Tue,21:03:00,3,7,Office to/from Home,0,Prime,23.81,95.24,9.05,128.1,5
2012459188,29-06-2018 22:17,Male,June,Fri,22:17:00,2,7,Office to/from Home,0,Prime,29.18,116.73,11.09,157,4
1609224234,15-03-2018 22:01,Female,March,Thu,22:01:00,7,45,Office to/from Home,0,Micro,36.8,147.21,13.98,197.99,3
1918395483,05-06-2018 21:45,Female,June,Tue,21:45:00,8,45,Office to/from Home,0,Mini,62.1,248.4,23.6,334,1
1952362898,15-06-2018 03:07,Male,June,Fri,03:07:00,27,50,Office to/from Home,0,Micro,67.2,268.8,25.54,362,2
1395316571,06-01-2018 01:34,Female,January,Sat,01:34:00,9,17,Late Night Ride,0,Micro,26.02,104.08,9.88,140,1
1477426177,02-02-2018 21:37,Male,February,Fri,21:37:00,7,30,Office to/from Home,0,Micro,44.22,176.9,16.8,238,1
1970792797,18-06-2018 20:22,Male,June,Mon,20:22:00,21,58,Other,70,Mini,63.01,422.05,32.44,518,4
1469253303,30-01-2018 22:17,Male,January,Tue,22:17:00,31,69,Office to/from Home,60,Micro,84.94,399.76,35.28,520,4
1781090245,02-05-2018 21:33,Male,May,Wed,21:33:00,14,49,Office to/from Home,0,Mini,54.4,217.59,20.67,293,5
1579434871,06-03-2018 14:09,Male,March,Tue,14:09:00,9,0,Office Event,0,Prime Rentals,179.8,719.2,68.32,967.32,3
1432690825,18-01-2018 23:07,Female,January,Thu,23:07:00,2,4,Office to/from Home,0,Prime,19.84,79.36,7.54,107,2
1784992477,03-05-2018 22:15,Female,May,Thu,22:15:00,3,5,Office to/from Home,0,Mini,19,76,7.22,102,4
1978854366,20-06-2018 22:41,Male,June,Wed,22:41:00,5,6,Late Night Ride,0,Prime,32.71,130.86,12.43,176,3
1423801746,15-01-2018 23:58,Male,January,Mon,23:58:00,11,30,Office to/from Home,0,Prime,45.48,181.92,17.29,245,5
1487838818,05-02-2018 23:09,Male,February,Mon,23:09:00,4,6,Late Night Ride,0,Micro,16.36,65.44,6.21,88,3
1918521767,05-06-2018 23:12,Male,June,Tue,23:12:00,11,33,Late Night Ride,0,Micro,32.53,130.11,12.37,175,4
1837455538,15-05-2018 21:44,Female,May,Tue,21:44:00,29,96,Office to/from Home,35,Mini,222.31,924.24,86.24,1233,5
1978680025,20-06-2018 21:34,Female,June,Wed,21:34:00,19,57,Late Night Ride,35,Micro,76.46,340.83,30.8,448,4
1583877273,07-03-2018 22:49,Male,March,Wed,22:49:00,4,5,Office to/from Home,0,Prime,23.83,95.32,9.06,128.21,3
1471982164,01-02-2018 01:02,Female,February,Thu,01:02:00,14,33,Office to/from Home,0,Micro,36.22,144.88,13.76,195,3
1860385499,21-05-2018 21:28,Female,May,Mon,21:28:00,8,42,Office to/from Home,0,Mini,52.05,208.22,19.78,280,4
1863689681,22-05-2018 22:25,Male,May,Tue,22:25:00,15,56,Late Night Ride,0,Mini,73.74,294.97,28.02,397,2
OSN_894660313,06-03-2018 20:45,Female,March,Tue,20:45:00,4,22.17,Office to/from Home,0,Mini,7.43,29.74,2.83,40,3
1667036095,02-04-2018 23:31,Female,April,Mon,23:31:00,13,35,Office to/from Home,0,Mini,41.82,167.29,15.89,225,4
1609238667,15-03-2018 22:09,Male,March,Thu,22:09:00,2,4,Office to/from Home,0,Micro,16.54,66.17,6.29,89,5
1717425407,17-04-2018 22:40,Male,April,Tue,22:40:00,29,59,Office to/from Home,0,Mini,86.6,346.4,32.91,465.91,3
1751623669,26-04-2018 01:10,Female,April,Thu,01:10:00,4,5,Office to/from Home,0,Micro,16.54,66.16,6.29,89,5
1609135596,15-03-2018 21:21,Female,March,Thu,21:21:00,7,38,Late Night Ride,0,Prime,35.13,140.52,13.35,189,5
1474580126,01-02-2018 22:55,Female,February,Thu,22:55:00,7,33,Office to/from Home,0,Prime,36.99,147.96,14.06,199,3
1675979739,05-04-2018 23:37,Male,April,Thu,23:37:00,10,42,Office to/from Home,0,Micro,34.6,138.4,13.15,186.15,4
1801619820,07-05-2018 21:18,Female,May,Mon,21:18:00,2,28,Office to/from Home,0,Prime,26.31,105.23,10,142,4
OSN_825263573,16-01-2018 22:07,Male,January,Tue,22:07:00,2,18.67,Late Night Ride,0,Mini,7.25,29,2.75,39,4
1978812167,20-06-2018 22:24,Male,June,Wed,22:24:00,2,3,Late Night Ride,0,Mini,24.82,99.29,9.43,134,4
1474647641,01-02-2018 23:58,Male,February,Thu,23:58:00,7,32,Office to/from Home,0,Mini,32.56,130.23,12.37,175,1
1406228093,09-01-2018 22:47,Female,January,Tue,22:47:00,2,3,Office to/from Home,0,Mini,17.83,71.32,6.78,96,5
1469424532,31-01-2018 01:07,Female,January,Wed,01:07:00,5,5,Office to/from Home,0,Micro,16.05,64.22,6.1,86,5
1602833227,13-03-2018 23:14,Female,March,Tue,23:14:00,11,35,Office to/from Home,0,Prime,39.79,159.15,15.12,214.06,4
1879310332,27-05-2018 02:33,Female,May,Sun,02:33:00,3,3,Office to/from Home,0,Micro,13.32,53.27,5.06,72,1
OSN_943840747,11-04-2018 22:17,Male,April,Wed,22:17:00,15,57.58,Office to/from Home,0,Mini,29.73,118.91,11.3,160,4
1922212787,06-06-2018 22:50,Male,June,Wed,22:50:00,19,49,Office to/from Home,0,Micro,52.23,208.92,19.85,281,1
1516225846,14-02-2018 22:42,Male,February,Wed,22:42:00,11,31,Office to/from Home,0,Prime,45.73,182.92,17.38,246.03,3
1415738281,13-01-2018 01:45,Female,January,Sat,01:45:00,2,6,Office to/from Home,0,Mini,18.28,73.11,6.96,98,3
1717423481,17-04-2018 22:34,Female,April,Tue,22:34:00,8,33,Office to/from Home,0,Mini,33.4,133.6,12.69,179.69,2
1490649597,06-02-2018 22:34,Female,February,Tue,22:34:00,7,32,Late Night Ride,0,Prime,36.52,146.08,13.87,196,1
1783568722,03-05-2018 17:17,Male,May,Thu,17:17:00,13,53,Office Event,0,Mini,54.46,217.84,20.69,293,2
1863806197,22-05-2018 23:50,Female,May,Tue,23:50:00,2,3,Office to/from Home,0,Mini,18.12,72.48,6.88,97,3
1743440978,23-04-2018 22:12,Male,April,Mon,22:12:00,8,37,Office to/from Home,0,Mini,36.96,147.85,14.04,199,5
1466797545,30-01-2018 02:17,Male,January,Tue,02:17:00,10,32,Office to/from Home,0,Micro,35.66,142.64,13.55,192,5
1852169499,19-05-2018 20:07,Male,May,Sat,20:07:00,8,49,Office to/from Home,0,Mini,39.88,159.54,15.16,215,4
1474672392,02-02-2018 00:39,Female,February,Fri,00:39:00,1,2,Office to/from Home,0,Mini,14.38,57.53,5.47,77,2
1423843841,16-01-2018 01:10,Female,January,Tue,01:10:00,27,53,Office to/from Home,0,Micro,68.1,272.4,25.88,366,5
1435897307,19-01-2018 22:34,Male,January,Fri,22:34:00,7,47,Office to/from Home,0,Micro,56.07,224.26,21.3,302,5
1587285670,08-03-2018 23:56,Male,March,Thu,23:56:00,27,43,Office to/from Home,0,Micro,65.94,263.76,25.04,354.74,4
1870770072,25-05-2018 04:22,Female,May,Fri,04:22:00,11,26,Office to/from Home,0,Micro,34.5,137.98,13.12,186,3
1432471645,18-01-2018 21:13,Male,January,Thu,21:13:00,6,49,Office to/from Home,0,Mini,34.72,138.88,13.19,187,1
1743470541,23-04-2018 22:20,Male,April,Mon,22:20:00,15,46,Office to/from Home,35,Mini,52.41,244.63,21.66,319,5
1675693131,05-04-2018 20:58,Male,April,Thu,20:58:00,15,66,Airport/Station Ride,0,Mini,52.31,209.22,19.88,281.41,5
1982630489,21-06-2018 21:09,Male,June,Thu,21:09:00,8,51,Office to/from Home,0,Micro,67.1,268.4,25.5,361,2
1902142657,01-06-2018 23:39,Male,June,Fri,23:39:00,16,32,Airport/Station Ride,0,Micro,38.66,154.65,14.69,208,5
1887297836,29-05-2018 08:55,Female,May,Tue,08:55:00,24,75,Other,0,Mini,82.24,328.94,31.24,442,4
1901724655,01-06-2018 21:26,Male,June,Fri,21:26:00,28,86,Office to/from Home,35,Mini,87.2,383.8,34.89,506,3
1914807260,04-06-2018 21:41,Male,June,Mon,21:41:00,2,5,Office to/from Home,0,Mini,35.13,140.52,13.35,189,4
1487675913,05-02-2018 21:46,Male,February,Mon,21:46:00,6,45,Office to/from Home,0,Prime,46.93,187.73,17.84,253,4
1555245698,26-02-2018 18:44,Male,February,Mon,18:44:00,2,5,Other,0,Mini,18.04,72.16,6.86,97.06,1
1902209526,02-06-2018 00:51,Male,June,Sat,00:51:00,10,33,Office to/from Home,0,Mini,36.25,144.98,13.77,195,4
1445608404,22-01-2018 22:33,Female,January,Mon,22:33:00,2,3,Office to/from Home,0,Micro,13.06,52.24,4.96,70,1
1922310317,07-06-2018 00:21,Male,June,Thu,00:21:00,2,2,Office to/from Home,0,Mini,17.29,69.14,6.57,93,4
1411852814,11-01-2018 21:08,Female,January,Thu,21:08:00,22,48,Office to/from Home,0,Micro,54.84,219.36,20.84,295,4
1445691179,22-01-2018 23:38,Male,January,Mon,23:38:00,10,45,Office to/from Home,0,Micro,35.62,142.48,13.53,192,3
1814308353,11-05-2018 01:06,Male,May,Fri,01:06:00,34,54,Office to/from Home,70,Mini,103.16,482.64,42.7,629,4
1533167525,19-02-2018 23:41,Female,February,Mon,23:41:00,10,32,Late Night Ride,0,Micro,32,128,12.16,172.16,4
1426601253,16-01-2018 22:14,Female,January,Tue,22:14:00,51,123,Office to/from Home,35,Micro,156.86,662.44,61.35,881,3
1448452348,23-01-2018 22:34,Male,January,Tue,22:34:00,21,44,Office to/from Home,0,Micro,50.28,201.12,19.12,271,4
1676026979,06-04-2018 00:44,Female,April,Fri,00:44:00,7,26,Office to/from Home,0,Mini,30.08,120.32,11.44,161.84,5
1469489452,31-01-2018 04:28,Male,January,Wed,04:28:00,2,2,Office to/from Home,0,Mini,17.95,71.81,6.82,97,5
1516153185,14-02-2018 21:59,Male,February,Wed,21:59:00,7,38,Office to/from Home,0,Mini,41.62,166.46,15.81,224,4
1429460393,17-01-2018 21:37,Female,January,Wed,21:37:00,16,43,Office to/from Home,0,Mini,49.33,197.31,18.74,265,5
1849983898,19-05-2018 11:07,Male,May,Sat,11:07:00,13,49,Office to/from Home,0,Micro,40.15,160.59,15.26,216,5
